oshpd_id2,oshpd_id,FACILITY_NAME,LICENSE_CATEGORY_DESC,COUNTY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,TRAUMA_CENTER_DESC,ER_SERVICE_LEVEL_DESC,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,LICENSED_BED_SIZE,SENATE_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,MSSA_NAME,MSSA_DESIGNATION,disp_Acute_Care,disp_Against_Medical_Advice,disp_Childrens_or_Cancer,disp_Died,disp_Home_Health_Service,disp_Invalid_Blank,disp_Not_Defined_Elsewhere,disp_Prison_Jail,disp_Psychiatric_Care,disp_Residential_Care,disp_Routine,disp_SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Zip_CA_Resident,Zip_Foreign,Zip_Homeless,Zip_Out_of_State,Sex_Female,Sex_Male,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_black,racegrp_multirace,racegrp_nhpi,racegrp_other,racegrp_unknown,racegrp_white,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,All_Other_Languages,English,PLS_Other_Unknown,Spanish,dx_Circulatory,dx_Digestive,dx_Diseases_of_the_Blood,dx_Ear,dx_Endocrine,dx_Eye,dx_Factors_Influencing_Health,dx_Genitourinary,dx_Infectious,dx_Injury_Poisoning,dx_MentalHealth,dx_Musculoskeletal,dx_Neoplasms,dx_Nervous_System,dx_Other_Unknown,dx_Pregnancy_Childbirth,dx_Respiratory,dx_Skin,dx_Symptoms_Signs_NEC,disp_CAH,disp_Hospice_Care,disp_Rehab,Zip_Unknown,dx_Certain_Perinatal_Conditions,dx_Congenital,disp_Other,Zip_Blank_Invalid,Unknown_inv_Payer,disp_Disaster_Care_Site,a_disp_Acute_Care,a_disp_Against_Medical_Advice,a_disp_Died,a_disp_Home_Health_Service,a_disp_Hospice_Care,a_disp_Psychiatric_Care,a_disp_Rehab,a_disp_Residential_Care,a_disp_Routine,a_disp_SN_IC_Care,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Zip_CA_Resident,a_Zip_Foreign,a_Zip_Homeless,a_Zip_Out_of_State,a_Sex_Female,a_Sex_Male,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Other_Unknown,a_racegrp_asian,a_racegrp_black,a_racegrp_multirace,a_racegrp_other,a_racegrp_unknown,a_racegrp_white,a_Eth_Other_Unknown,a_eth_Hispanic,a_eth_NonHispanic,a_All_Other_Languages,a_English,a_PLS_Other_Unknown,a_Spanish,a_dx_Circulatory,a_dx_Digestive,a_dx_Diseases_of_the_Blood,a_dx_Ear,a_dx_Endocrine,a_dx_Genitourinary,a_dx_Infectious,a_dx_Injury_Poisoning,a_dx_MentalHealth,a_dx_Musculoskeletal,a_dx_Neoplasms,a_dx_Nervous_System,a_dx_Other_Unknown,a_dx_Respiratory,a_dx_Skin,a_dx_Symptoms_Signs_NEC,a_disp_Childrens_or_Cancer,a_disp_Not_Defined_Elsewhere,a_disp_Prison_Jail,a_Zip_Unknown,a_Age_10_19,a_racegrp_aman,a_racegrp_nhpi,a_dx_Congenital,a_dx_Eye,a_dx_Factors_Influencing_Health,a_dx_Pregnancy_Childbirth,a_disp_CAH,a_Age_0_09,a_dx_Certain_Perinatal_Condition,a_Zip_Blank_Invalid,a_sex_Oth_Unknown,a_Unknown_inv_Payer,a_disp_Other,a_disp_Invalid_Blank,a_disp_Disaster_Care_Site,ed_STATIONS_ON_1231
106070990,070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,General Acute Care Hospital,CONTRA COSTA,1425 S MAIN ST,WALNUT CREEK,94596,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 7,District 16,Clayton/Concord South/Walnut Creek Central and East,Urban,542,1088,3,93,861,,32,4,490,55,51514,747,4562,18097,596,30977,1371,55114,1,310,161,30235,25362,7,4343,3918,5629,6536,6143,6795,7072,7162,8006,,231,7210,3729,837,308,8466,2018,32805,8248,45282,2074,804,53487,37,1276,6435,3474,295,631,849,669,1425,3445,1906,11059,1916,3847,172,2500,31,902,2515,1477,11966,2,151,22,4,72,18,,14,1,,211,80,351,1789,311,19,47,6,3184,1123,239,4748,10,2090,44,7093,,18,19,3556,3575,139,339,411,804,1174,1843,2285,,918,331,82,659,30,5068,32,681,6418,114,6879,4,134,1392,1021,63,4,283,386,1902,655,123,117,164,154,7,438,157,167,,1,1,,68,16,27,3,7,6,82,,68,,1,,,8,,,52
106071018,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,General Acute Care Hospital,CONTRA COSTA,2540 EAST ST,CONCORD,94520,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 7,District 14,Avon/Clyde/Concord Central/Pittsburg Southwest,Urban,763,817,12,79,374,,16,163,793,,42027,545,2335,29778,862,9657,3116,44024,7,1317,336,24857,20883,8,3352,4056,6290,7052,6095,6010,5600,4123,3170,,137,2654,6277,737,561,11864,528,22990,16202,29101,445,1036,37720,31,6961,3886,2722,242,631,884,467,1340,2986,2291,8029,2669,3643,136,1958,63,833,2478,1771,8691,1,44,19,64,16,12,95,,,,229,288,375,2433,173,50,26,9,3335,1302,1880,4252,510,1433,155,7839,2,342,44,4007,4223,246,424,676,1303,1880,1939,1740,,661,1081,103,1076,67,5087,62,1535,6633,280,7210,3,737,1733,1240,140,7,537,713,1479,739,137,109,244,230,,566,198,117,,5,,3,22,42,113,2,12,9,18,,,,,,,5,,,32
106074017,074017,SAN RAMON REGIONAL MEDICAL CENTER,General Acute Care Hospital,CONTRA COSTA,6001 NORRIS CANYON RD,SAN RAMON,94583,Investor - Corporation,,Emergency - Basic,,,100-149,District 7,District 16,Alamo/Danville/Diablo/San Ramon,Urban,184,127,3,23,58,,,,86,2,14238,7,2912,3671,415,7202,528,14438,,3,243,8102,6626,1,1151,1419,1474,1798,1984,2131,1663,1645,1464,,16,1955,1049,13,72,2722,577,8325,726,13403,600,69,14585,10,65,1449,975,82,195,212,145,271,1030,441,3914,473,914,28,592,6,224,673,359,2745,,1,,41,,1,,4,1,,54,66,97,614,88,6,11,15,1390,330,161,1290,174,1043,7,2642,1,3,29,1364,1311,70,125,223,307,400,622,899,9,348,109,11,319,81,1788,98,92,2485,25,2631,5,14,563,429,45,14,156,181,433,247,60,80,68,110,1,159,47,47,2,1,1,,20,,19,2,5,9,19,,,,,,,,,,12
106074097,074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,General Acute Care Hospital,CONTRA COSTA,4501 SAND CREEK ROAD,ANTIOCH,94531,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,150-199,District 7,District 11,Brentwood Central and West/Oakley,Urban,625,1481,20,53,538,1,72,2,258,4,54606,237,11638,12490,853,29827,3181,57410,,387,188,32391,25595,3,5697,5249,8149,8372,7521,7774,6520,4941,3765,1,209,4162,13884,949,570,14967,1978,21270,14914,41258,1817,712,53943,41,3293,5236,3566,341,866,960,666,1713,3276,3382,11064,1357,4413,132,2669,36,1078,3319,1846,12014,8,69,15,3,42,13,,1,,,336,77,207,1441,175,6,15,,2765,516,517,3150,12,1765,96,5488,,37,15,2853,2687,233,377,499,857,1150,1230,1168,3,503,1042,50,988,34,2842,20,1007,4513,92,5153,6,289,1085,860,79,2,168,293,1745,378,62,84,81,139,,277,93,119,,1,,,23,18,63,2,10,1,62,,,,,,,1,,,36
106084001,084001,SUTTER COAST HOSPITAL,General Acute Care Hospital,DEL NORTE,800 E WASHINGTON BLVD,CRESCENT CITY,95531,Non-profit Corporation (incl. Church-related),Level IV,Emergency - Basic,SMALL/RURAL,,1-49,District 2,District 2,Crescent City/Gasquet/Klamath/Smith River,Rural,338,241,10,22,7,,4,142,90,13,12490,77,6512,3480,860,1970,618,11899,6,414,1004,7031,6409,,1167,1141,1820,2094,1730,1721,1799,1282,686,,739,146,158,504,38,936,79,10840,1437,11815,188,45,13115,7,273,898,1081,38,177,193,92,177,818,661,3278,835,974,44,467,15,278,1003,630,1774,,5,1,117,,7,,,,,84,73,101,170,7,2,47,9,812,100,383,763,127,146,12,1181,,52,183,674,757,66,91,134,240,339,315,213,,14,19,44,80,9,1197,12,102,1317,,1401,5,25,174,188,10,2,54,37,576,133,36,19,14,34,15,91,24,23,,1,24,15,13,68,,1,,,,1,20,,,,,,,,11
106090793,090793,BARTON MEMORIAL HOSPITAL,General Acute Care Hospital,EL DORADO,2170 SOUTH AVE,SOUTH LAKE TAHOE,96150,Non-profit Corporation (incl. Church-related),Level III,Emergency - Basic,SMALL/RURAL,,100-149,District 1,District 5,South Lake Tahoe,Rural,381,161,50,25,,,,74,90,,14236,8,5353,2724,631,5269,1059,12482,30,146,2376,7426,7607,3,1192,1449,2581,2606,1866,1820,1893,1128,500,1,80,415,263,190,55,416,544,13073,2842,11962,232,125,14089,15,807,956,752,29,172,157,130,324,712,485,4784,765,926,29,511,19,212,769,443,2858,10,,1,2,,3,,,,,65,20,34,140,9,4,3,,725,71,236,462,65,264,47,858,1,19,196,459,615,70,94,103,151,293,163,152,,31,,16,20,51,956,15,141,918,12,1009,,53,129,175,8,,51,52,213,200,46,20,15,23,8,93,27,8,1,,1,,21,,,1,2,3,,1,27,,,,,,,,12
106090933,090933,MARSHALL MEDICAL CENTER,General Acute Care Hospital,EL DORADO,1100 MARSHALL WAY,PLACERVILLE,95667,Non-profit Corporation (incl. Church-related),Level III,Emergency - Basic,SMALL/RURAL,,100-149,District 1,District 5,Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville,Rural,886,529,,45,4,,13,249,208,6,21876,204,9374,6880,1096,5880,582,23469,6,309,243,12704,11323,1,1781,2181,3028,3400,2600,2921,3235,2635,2247,,141,177,216,211,71,2598,284,20330,2340,21392,296,55,23400,43,530,1606,1269,88,270,367,165,756,1406,1197,5919,1496,1797,44,857,29,378,1354,962,4065,,4,3,,,3,1,1,216,,157,125,150,368,166,4,6,15,2443,409,890,1733,144,1061,30,3725,,109,30,1938,1926,128,271,304,521,800,860,955,,27,18,20,232,24,3522,26,206,3632,13,3795,1,55,672,636,27,1,163,229,764,385,182,113,72,96,1,304,114,76,,7,14,,25,21,,3,,1,25,,,,,,6,,,,24
106100005,100005,CLOVIS COMMUNITY MEDICAL CENTER,General Acute Care Hospital,FRESNO,2755 HERNDON AVE,CLOVIS,93611,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 8,District 23,Auberry/Calwa/Centerville/Clovis East/Del Rey/Fowler/Friant/Sanger/Shaver Lake,Rural,429,2479,37,74,122,,171,153,722,348,41515,348,20380,9420,1283,12954,2527,45512,15,730,278,27244,19317,3,1660,3162,9684,8881,6530,5638,4836,3594,2579,,633,2531,2377,482,156,3218,301,36866,19785,26346,433,734,43297,16,2517,3877,2734,294,476,491,373,465,3206,2463,7777,2322,3988,151,1927,62,2293,1662,1408,10567,,34,59,28,18,10,72,1,,1,428,337,650,2634,377,16,375,94,4232,1059,2327,5535,109,2057,181,10053,,93,62,5225,4984,453,891,1020,1527,2128,2138,2009,1,601,438,51,405,32,8534,55,3299,6855,293,9222,,694,1407,1767,94,7,792,885,2284,873,138,104,315,254,1,726,240,190,,4,,1,42,120,28,,9,32,91,,,,,,,3,,,43
106100697,100697,COALINGA REGIONAL MEDICAL CENTER,General Acute Care Hospital,FRESNO,1191 PHELPS AVE,COALINGA,93210,Investor - Limited Liability Company,,Emergency - Standby,SMALL/RURAL,,100-149,District 12,District 31,Coalinga,Rural,65,241,6,12,116,,60,61,5,13,5525,18,2585,371,150,2339,862,6229,,6,54,3433,2874,,1150,894,1113,929,807,587,428,286,113,,18,65,168,,11,,227,5818,4454,1724,129,,4977,14,1316,301,461,24,241,96,55,252,318,282,1358,208,445,17,210,20,89,716,205,1004,161,3,2,18,,5,19,,,,2,3,2,4,,1,,1,87,7,42,33,28,,13,114,,,2,63,53,14,,24,18,23,16,14,7,,,,,3,113,,74,42,,79,,37,14,12,1,1,4,11,30,4,5,2,,8,,10,,14,,1,2,,,,,,,,,6,,,,,,,,,9
106100717,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,General Acute Care Hospital,FRESNO,2823 FRESNO ST,FRESNO,93721,Non-profit Corporation (incl. Church-related),Level I,Emergency - Comprehensive,,Teaching,500+,District 14,District 31,Fresno West Central,Urban,154,6006,35,385,118,,256,2020,629,303,63483,659,48756,9158,2651,5427,8390,67215,9,6457,488,36898,37479,5,4154,5752,16500,15638,11659,9871,6836,2640,1332,,555,2996,10344,936,171,4114,184,55082,41358,32785,239,1241,63519,30,9592,5144,3802,278,786,889,643,1867,3773,4086,13464,5411,6740,119,3704,130,2878,2942,2440,15191,,60,52,210,67,28,221,3,,1,423,1639,1233,5549,541,185,717,105,11883,2727,11985,9027,1039,2423,906,23351,5,1867,124,11130,14249,2248,3084,3513,4767,5155,3430,2251,,1676,2619,403,1170,36,19226,65,11892,13423,1077,20468,4,3831,3916,2661,212,64,1267,1417,3844,4622,2010,558,652,1073,,1295,575,653,4,13,331,33,551,186,64,17,52,83,371,,381,38,,1,,29,1,,73
106100797,100797,ADVENTIST HEALTH REEDLEY,General Acute Care Hospital,FRESNO,372 W CYPRESS AVE,REEDLEY,93654,Non-profit Corporation (incl. Church-related),,Emergency - Standby,SMALL/RURAL,,1-49,District 14,District 31,Orange Cove/Parlier/Reedley/Squaw Valley/Tivy Valley/Wonder Valley,Rural,731,912,22,59,6,100,46,84,27,,30239,49,22413,3287,751,4026,1798,32084,,29,107,18304,13972,1,5848,4587,5871,4764,3925,2949,2155,1267,911,,11,69,133,11,,9145,550,22358,27819,4047,411,113,21078,8,11078,1229,3030,114,1164,500,285,1892,2184,2467,6023,1095,2009,51,1097,22,1185,2859,1201,3825,,1,,52,37,8,,5,2,1,16,9,4,37,6,,1,,175,58,118,145,,33,13,302,,3,4,183,127,36,30,30,39,59,41,66,9,,,,93,6,211,2,217,91,,199,1,110,65,31,3,,35,30,28,8,4,7,3,10,5,21,21,5,,3,,1,,,,,,,34,,,,,,1,,1,,10
106100899,100899,ST. AGNES MEDICAL CENTER,General Acute Care Hospital,FRESNO,1303 E HERNDON AVE,FRESNO,93720,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 8,District 23,Fresno North Central,Urban,435,4228,44,88,262,,19,30,557,190,50417,135,31328,11286,1272,10120,2508,54623,1,1436,368,34728,21786,,1206,3198,12919,11007,7922,7268,5956,3767,3271,,252,2594,6070,39,44,3943,249,43323,25988,30458,68,883,51525,3,4103,4542,3797,295,645,1116,425,792,4144,3072,8632,3669,3967,164,2332,51,5387,2539,1666,9257,12,15,30,86,11,11,52,,,,170,653,935,3522,413,30,135,122,10360,1647,6371,8992,189,2292,150,17573,32,295,92,10365,7630,1914,2080,1609,2498,3291,3139,3270,3,1236,1373,20,1040,83,14142,28,6774,11193,626,15762,1,1606,2917,2463,110,18,1052,1357,2843,1301,334,212,369,482,3,1254,448,409,3,1,,3,191,88,13,4,10,20,2389,,,,,,1,3,,1,48
106104062,104062,KAISER FOUNDATION HOSPITAL - FRESNO,General Acute Care Hospital,FRESNO,7300 N FRESNO ST,FRESNO,93720,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,150-199,District 8,District 23,Fresno North Central,Urban,218,999,199,54,502,3,16,,436,3,38389,454,3145,11348,1116,24440,1356,40955,,232,212,23632,17771,3,2767,3075,6188,6005,5105,4777,4771,4470,4248,,284,2818,3368,376,99,16864,567,17030,17476,23412,518,549,38693,24,2140,4195,2331,179,556,745,394,1011,2306,1997,7481,1171,3435,71,2060,25,910,2065,1028,9415,,125,7,1,26,5,,6,1,1,142,64,380,1646,308,11,28,1,2798,645,155,3766,14,2057,46,6006,,19,13,3233,2805,220,334,505,772,1168,1414,1606,,381,388,28,1906,8,3266,7,1957,4074,121,5566,3,348,1106,769,64,3,240,330,1983,491,67,64,98,115,,363,64,225,,9,,,19,44,17,1,2,1,52,1,,,,,,5,,,21
106110889,110889,GLENN MEDICAL CENTER,General Acute Care Hospital,GLENN,1133 W SYCAMORE ST,WILLOWS,95988,Investor - Limited Liability Company,Level IV,Emergency - Standby,SMALL/RURAL,,1-49,District 4,District 3,Artois/Elk Creek/Glenn/Grindstone Indian Rancheria/Willows,Frontier,475,223,1,7,,,,181,46,1,4171,46,2517,1242,151,873,382,5049,,3,107,2724,2441,,502,547,807,776,532,654,546,441,360,,125,,97,49,130,1069,77,3618,1245,3908,12,27,4772,5,361,294,300,15,160,105,45,302,238,221,1358,189,272,6,137,4,74,405,191,848,3,,,5,,1,11,1,,,7,8,8,,,,,,86,60,48,97,,23,1,165,,,4,103,66,,11,,16,41,34,49,18,,,,22,7,140,,21,148,,162,7,,14,16,3,,10,13,43,12,1,3,1,4,,24,13,11,,,,,,,,,,1,,,,,,,,,,,5
106121002,121002,MAD RIVER COMMUNITY HOSPITAL,General Acute Care Hospital,HUMBOLDT,3800 JANES RD,ARCATA,95521,Investor - Corporation,Level IV,Emergency - Basic,,,50-99,District 2,District 2,Arcata/Eureka,Rural,323,303,,36,1,1,,125,127,5,10183,4,5211,2399,755,2122,618,10408,,425,242,5651,5456,1,682,888,2204,1919,1463,1341,1223,849,539,,1140,99,264,744,48,816,10,7987,1429,9403,276,12,10730,93,273,644,831,50,172,151,83,310,640,460,2909,727,851,26,424,20,155,623,761,1267,,,,28,,4,,5,3,,32,36,33,7,4,1,13,13,1099,25,563,421,35,239,19,1226,,42,9,603,674,56,69,81,132,168,138,167,,11,24,56,75,4,950,39,137,1101,,1238,12,27,100,144,11,,56,44,220,65,32,8,11,20,,65,28,5,1,4,,,22,157,,,,,30,7,444,438,,,,,2,,7
106121031,121031,JEROLD PHELPS COMMUNITY HOSPITAL,General Acute Care Hospital,HUMBOLDT,733 CEDAR ST,GARBERVILLE,95542,District,,Emergency - Standby,SMALL/RURAL,,1-49,District 2,District 2,Garberville/Redway,Frontier,126,63,,5,,,10,25,2,7,2586,4,118,529,78,1570,542,2546,40,115,134,1290,1547,,163,208,398,606,405,338,363,236,120,,57,31,45,35,24,595,20,2030,445,2352,40,14,2654,,169,149,196,12,52,66,19,44,152,88,942,93,139,2,79,3,30,175,297,299,8,1,,2,,,,,,,4,3,2,,,,,,20,13,16,24,1,1,,40,,2,,20,22,,,,,,,16,26,,,,,5,37,5,,37,,42,,,2,1,3,,6,3,6,1,2,,1,5,,2,7,3,,,,,,,,,,,,,,,,,,,,,2
106121051,121051,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,General Acute Care Hospital,HUMBOLDT,3300 RENNER DR,FORTUNA,95540,Investor - Limited Liability Company,,Emergency - Basic,SMALL/RURAL,,1-49,District 2,District 2,Ferndale/Fortuna/Rio Dell/Scotia,Rural,586,131,,20,9,,19,39,83,7,8791,22,4376,2440,580,1740,605,9284,6,288,151,5065,4676,,718,799,1358,1589,1280,1117,1351,807,722,,268,52,117,70,,1113,140,7981,970,8605,166,34,9344,15,348,719,681,37,172,153,67,189,627,460,2499,396,591,20,330,11,192,562,616,1418,31,3,,7,,1,,5,,,45,15,24,46,11,2,3,2,277,35,122,268,21,45,8,441,,20,3,240,224,19,37,27,54,105,98,117,7,,,,32,17,415,2,26,436,,459,5,,57,96,3,,25,24,140,25,20,3,4,14,3,24,18,1,,,,,,,,,,7,,4,,,,,,,,,8
106121080,121080,PROVIDENCE ST. JOSEPH HOSPITAL - EUREKA,General Acute Care Hospital,HUMBOLDT,2700 DOLBEER ST,EUREKA,95501,Investor - Limited Liability Company,Level III,Emergency - Basic,,,100-149,District 2,District 2,Arcata/Eureka,Rural,378,435,9,45,46,,42,422,553,30,21512,50,11038,5560,1381,4270,1301,20935,22,2132,418,11409,12137,4,1252,1626,3861,4433,3545,3046,2721,1931,1135,,1145,398,780,216,109,2420,544,17938,1973,20556,1021,81,22960,74,435,1619,1643,80,342,352,158,921,1285,956,5336,1819,1592,78,913,12,362,1281,1421,3359,14,12,2,24,12,9,,19,,,193,228,226,265,171,8,167,41,2782,337,1253,2466,197,474,57,4037,1,361,47,2061,2386,207,332,458,659,1059,923,751,,54,98,13,236,132,3634,107,177,4163,25,4360,9,53,890,535,33,5,209,271,882,587,157,98,108,110,5,293,149,63,1,8,19,1,31,280,,,4,11,37,1,27,,,,,,,,20
106130699,130699,EL CENTRO REGIONAL MEDICAL CENTER,General Acute Care Hospital,IMPERIAL,1415 ROSS AVE,EL CENTRO,92243,City or County,Level IV,Emergency - Basic,,,150-199,District 40,District 56,El Centro/Heber/Holtville/Imperial/Seeley,Rural,1022,1150,168,83,194,,,55,10,4,27493,107,15076,8018,985,5336,989,29168,55,641,472,15642,14762,,2946,2898,4477,4170,3558,3627,4046,2600,2082,,58,183,692,555,,13866,357,14693,26109,4199,96,72,17588,36,12708,2401,1952,130,425,635,219,1450,2373,1560,5367,1178,2353,118,1348,18,705,2037,1041,5042,83,12,1,66,38,14,,2,,22,205,125,382,741,66,1,7,13,1858,377,1093,2216,79,445,28,3683,10,106,56,1852,2009,167,271,327,549,846,761,865,,28,74,75,1541,34,2109,32,3248,581,,1665,10,2186,558,758,44,1,260,309,1052,154,45,56,60,100,1,288,97,30,2,,52,3,35,,,1,1,2,33,,40,11,3,,,,,32,20
106130760,130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,General Acute Care Hospital,IMPERIAL,207 W LEGION RD,BRAWLEY,92227,District,Level IV,Emergency - Basic,SMALL/RURAL,,100-149,District 40,District 56,Brawley/Westmorland,Rural,790,913,1,39,11,,,364,91,,34322,123,2061,4648,922,28085,1016,36108,36,103,405,20187,16543,2,4801,4124,5972,5682,4445,4035,3865,2272,1536,,24,62,729,11,,191,46,35669,30920,5720,92,14,26610,2,10106,2300,2081,240,465,495,268,2500,2520,2134,5885,619,3175,95,1515,15,1052,2185,1289,7863,3,3,,48,23,13,21,32,,51,174,128,170,152,55,1,13,2,2482,236,1573,1173,98,518,124,3340,67,42,37,2002,1484,535,486,235,373,503,431,435,,,47,,19,11,3409,8,2862,616,,2103,2,1381,315,433,29,,151,180,653,146,12,63,26,50,,201,66,18,1,2,50,,60,,,1,1,1,788,4,428,352,,,,,,16,16
106141273,141273,NORTHERN INYO HOSPITAL,General Acute Care Hospital,INYO,150 PIONEER LN,BISHOP,93514,District,,Emergency - Basic,SMALL/RURAL,,1-49,District 8,District 26,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,Rural,214,94,1,18,9,,132,31,13,,6317,15,1680,1659,314,2814,397,6282,9,11,562,3509,3355,,692,674,860,940,798,776,833,776,515,,1041,80,46,67,12,272,44,5302,1329,5473,62,,6563,22,279,457,475,30,87,112,77,167,386,310,1958,291,612,20,199,8,103,361,255,954,3,6,6,,,2,4,,,1,23,3,19,52,2,,6,,380,54,121,300,10,107,27,518,1,5,41,270,295,30,28,56,56,109,116,135,,,,,14,15,450,5,68,492,,542,1,22,63,87,6,,40,26,115,64,11,13,11,14,4,49,17,27,,15,1,,16,86,,,1,3,14,9,19,,,,,1,,,7
106141338,141338,SOUTHERN INYO HOSPITAL,General Acute Care Hospital,INYO,501 E LOCUST ST,LONE PINE,93545,District,,Emergency - Standby,SMALL/RURAL,,1-49,District 8,District 26,Alabama Hills/Cartago/Darwin/Keeler/Lone Pine/Lone Pine Paiute Shoshone Tribe/Olancha/Pearsonville,Frontier,196,29,1,6,,,,34,,1,1227,58,525,421,158,332,116,1455,,,97,770,782,,94,111,170,204,158,206,251,206,152,,127,16,33,195,,140,7,1034,296,1246,10,,1502,10,40,120,102,6,29,52,15,9,61,70,486,46,86,5,68,9,,103,59,226,,,,,,,,,,,3,3,5,,,,,,30,11,12,35,2,2,2,52,,,1,28,25,,,,,,17,17,19,,,,,9,44,2,,51,,51,2,,2,3,,,3,6,7,5,,,1,3,,8,4,11,,1,,,,,,,,,,,,,,,,,,,2
106150706,150706,ADVENTIST HEALTH DELANO,General Acute Care Hospital,KERN,1401 GARCES HWY,DELANO,93215,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,150-199,District 14,District 32,Delano/McFarland,Urban,539,278,,22,,,,230,,365,20696,83,13965,1645,354,4518,1758,22018,1,91,67,11778,10459,3,4073,3089,3878,3343,2627,2108,1586,963,573,,63,1010,402,171,28,11146,234,9186,18568,3438,234,87,14398,20,7735,1442,1659,123,630,601,198,532,1477,1120,4358,951,1433,41,792,8,731,1735,758,3630,,,3,62,20,1,24,1,,,63,32,132,16,11,1,16,9,1033,117,754,493,27,123,51,1413,,28,3,670,778,89,156,195,243,282,216,226,,144,33,13,685,18,555,11,1055,382,,871,15,562,129,255,8,,112,85,578,73,20,6,4,17,1,101,24,18,,,18,4,30,,,,,,17,,11,,,,,,,,10
106150722,150722,BAKERSFIELD MEMORIAL HOSPITAL,General Acute Care Hospital,KERN,420 34TH ST,BAKERSFIELD,93301,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 16,District 34,Bakersfield Northeast/Oildale,Urban,410,2812,68,59,163,,27,21,54,12,65914,392,48537,8275,455,8936,3793,67749,8,1875,341,39805,30190,1,17972,7667,12832,10261,6252,5748,4565,2821,1878,,570,816,6061,15,74,10000,1465,50995,40757,28260,979,253,60235,72,9436,3915,4965,339,1592,1009,492,1348,4483,4810,11269,1851,3365,133,2760,56,6139,7378,2849,10840,6,43,15,21,366,37,,2,,,158,362,599,1134,201,9,175,68,7510,1219,5330,4242,127,1720,52,11133,1,298,39,6254,5217,1376,1195,1028,1580,2058,1702,1290,,226,926,,1293,183,8733,62,5323,6086,96,9580,16,1779,1860,1314,76,6,800,561,2520,841,106,157,144,315,,686,164,150,19,9,7,,489,86,24,4,5,4,1617,,753,141,,,,,,1,36
106150736,150736,KERN MEDICAL CENTER,General Acute Care Hospital,KERN,1700 MOUNT VERNON AVENUE,BAKERSFIELD,93306,City or County,Level II,Emergency - Basic,,Teaching,200-299,District 16,District 32,Bakersfield Northeast/Oildale,Urban,304,4631,105,108,14,,112,2103,2339,10,35033,116,37365,41,1915,2713,2896,44277,2,387,265,21337,23594,2,3833,4462,9848,9615,6676,5660,3372,1085,382,,114,469,5236,305,20,592,177,38020,28272,16382,279,185,35348,31,9369,1922,2386,150,521,656,343,5997,2318,1897,9662,2781,3239,80,1838,30,1724,1521,1715,6081,15,15,14,1,57,15,11,1,3,3,143,546,265,196,107,134,307,3,6132,409,5939,1292,185,718,308,8015,,386,41,4501,3941,1972,1856,1139,1254,964,440,254,,134,840,74,67,25,7277,68,5135,3239,43,6443,14,1942,580,690,93,13,288,338,823,1792,555,147,115,226,,238,276,86,19,9,164,,392,25,,4,9,16,2095,3,171,58,,,,5,,,30
106150737,150737,KERN VALLEY HEALTHCARE DISTRICT,General Acute Care Hospital,KERN,6412 LAUREL AVE,LAKE ISABELLA,93240,District,,Emergency - Standby,SMALL/RURAL,,100-149,District 16,District 26,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,Frontier,1093,786,,18,,,,,,1,4163,4,1156,1086,73,3300,452,5957,1,13,94,3173,2894,,353,372,591,679,643,899,1227,752,551,,112,24,36,64,,287,323,5221,509,5134,424,14,6015,1,37,592,402,15,94,138,59,135,309,315,1350,129,417,28,264,4,52,544,273,946,1,1,,1,,1,,1,,,13,21,7,1,6,,,,243,39,82,200,1,25,23,322,,1,8,177,154,,20,30,48,95,70,64,4,,,,13,31,287,14,17,300,,328,3,,36,44,3,,25,21,64,21,7,11,5,,,66,25,3,,,,,,,,,,,,,,,,,,,1,,8
